district,building_id,school_name,borough,program_category
"78M","M600","FASHION INDUSTRIES VOC HS","M","Climate Control"
"78M","M600","FASHION INDUSTRIES VOC HS","M","Low-Voltage Electrical Systems"
"78M","M600","FASHION INDUSTRIES VOC HS","M","New/Retrofit Telephone/Intercom System"
"78M","M600","FASHION INDUSTRIES VOC HS","M","Room Conversions/Partitioning"
"78M","M600","FASHION INDUSTRIES VOC HS","M","Windows"
"78M","M615","CHELSEA VOC HS","M","Classroom Connectivity"
"78M","M615","CHELSEA VOC HS","M","Domestic Piping"
"78M","M615","CHELSEA VOC HS","M","New/Retrofit Telephone/Intercom System"
"78M","M620","NORMAN THOMAS HS (ECF)","M","Classroom Connectivity"
"78M","M620","NORMAN THOMAS HS (ECF)","M","Classroom Connectivity"
"78M","M620","NORMAN THOMAS HS (ECF)","M","Low-Voltage Electrical Systems"
"78M","M620","NORMAN THOMAS HS (ECF)","M","Room Conversions/Partitioning"
"78M","M625","HS OF GRAPHIC COMMUNICATION ARTS","M","Boiler Conversion"
"78M","M625","HS OF GRAPHIC COMMUNICATION ARTS","M","Classroom Connectivity"
"78M","M625","HS OF GRAPHIC COMMUNICATION ARTS","M","Classroom Connectivity"
"78M","M625","HS OF GRAPHIC COMMUNICATION ARTS","M","Classroom Connectivity"
"78M","M625","HS OF GRAPHIC COMMUNICATION ARTS","M","Climate Control"
"78M","M625","HS OF GRAPHIC COMMUNICATION ARTS","M","Exterior Masonry"
"78M","M625","HS OF GRAPHIC COMMUNICATION ARTS","M","Library Upgrades"
"78M","M625","HS OF GRAPHIC COMMUNICATION ARTS","M","Technology"
"78M","M625","HS OF GRAPHIC COMMUNICATION ARTS","M","Toilets-Students"
"78M","M625","HS OF GRAPHIC COMMUNICATION ARTS","M","Walk In Freezer Replacement"
"78M","M625","HS OF GRAPHIC COMMUNICATION ARTS","M","Windows"
"78M","M630","ART & DESIGN VOC HS (TNDEM M059)","M","Classroom Connectivity"
"78M","M630","ART & DESIGN VOC HS (TNDEM M059)","M","New/Retrofit Telephone/Intercom System"
"78M","M641","CITY AS SCHOOL (OLD 95)","M","Classroom Connectivity"
"78M","M641","CITY AS SCHOOL (OLD 95)","M","Classroom Connectivity"
"78M","M641","CITY AS SCHOOL (OLD 95)","M","Classroom Connectivity"
"78M","M641","CITY AS SCHOOL (OLD 95)","M","Electrical Systems"
"78M","M641","CITY AS SCHOOL (OLD 95)","M","Emergency Lighting And Fire Safety Retrofits"
"78M","M641","CITY AS SCHOOL (OLD 95)","M","Floors"
"78M","M641","CITY AS SCHOOL (OLD 95)","M","Low-Voltage Electrical Systems"
"78M","M641","CITY AS SCHOOL (OLD 95)","M","New/Retrofit Telephone/Intercom System"
"78M","M645","OLD MANHATTAN VOC/TECH HS","M","Classroom Connectivity"
"78M","M645","OLD MANHATTAN VOC/TECH HS","M","New/Retrofit Telephone/Intercom System"
"78M","M645","OLD MANHATTAN VOC/TECH HS","M","Roofs"
"78M","M646","SCL COOP TECH ED (MNH VOC HS)","M","Classroom Connectivity"
"78M","M646","SCL COOP TECH ED (MNH VOC HS)","M","New/Retrofit Telephone/Intercom System"
"78M","M661","MNHT COMP NIGHT&DAY (OL BACN X)","M","Classroom Connectivity"
"78M","M807","HARVEY MILK SCHOOL","M","Classroom Connectivity"
"78M","M807","HARVEY MILK SCHOOL","M","New/Retrofit Telephone/Intercom System"
"78M","M812","HS FOR MATH, SCI & ENGINEERING","M","Classroom Connectivity"
"78M","M812","HS FOR MATH, SCI & ENGINEERING","M","Classroom Connectivity"
"78M","M826","SUSPENDED PEDAGOGUE CENTER","M","Classroom Connectivity"
"78M","M833","HS FOR ECONOMICS & FINANCE","M","Auditorium Upgrade"
"78M","M833","HS FOR ECONOMICS & FINANCE","M","Classroom Connectivity"
"78M","M833","HS FOR ECONOMICS & FINANCE","M","Elevators And Escalators"
"78M","M833","HS FOR ECONOMICS & FINANCE","M","IP Digital Video Surveillance"
"78M","M834","HS FOR ENVIRONMENTAL STUDIES","M","Classroom Connectivity"
"78M","M834","HS FOR ENVIRONMENTAL STUDIES","M","IP Digital Video Surveillance"
"78M","M834","HS FOR ENVIRONMENTAL STUDIES","M","New/Retrofit Telephone/Intercom System"
"78M","M835","THE COMMUNITY PREPARATORY HS","M","Classroom Connectivity"
"78M","M835","THE COMMUNITY PREPARATORY HS","M","New/Retrofit Telephone/Intercom System"
"78M","M837","BEACON HS","M","Classroom Connectivity"
"78M","M873","MANHATTAN VILLAGE ACADEMY","M","Classroom Connectivity"
"78M","M874","SCHOOL FOR THE PHYSICAL CITY","M","Classroom Connectivity"
"78M","M876","GREGORIO LUPERON PREP. SCHOOL","M","Paved Area Concrete"
"78M","M876","GREGORIO LUPERON PREP. SCHOOL","M","Technology"
"78M","M883","LEGACY HS FOR INTEGR. STUDIES","M","Classroom Connectivity"
"78M","M883","LEGACY HS FOR INTEGR. STUDIES","M","Classroom Connectivity"
"78M","M883","LEGACY HS FOR INTEGR. STUDIES","M","IP Digital Video Surveillance"
"78M","M883","LEGACY HS FOR INTEGR. STUDIES","M","New/Retrofit Telephone/Intercom System"
"78M","M894","HS FOR LEADERSHIP & PUBLIC SER","M","Classroom Connectivity"
"78M","M894","HS FOR LEADERSHIP & PUBLIC SER","M","IP Digital Video Surveillance"
"78M","M894","HS FOR LEADERSHIP & PUBLIC SER","M","Lighting Fixtures"
"78M","M894","HS FOR LEADERSHIP & PUBLIC SER","M","New/Retrofit Telephone/Intercom System"
"78M","M895","YOUNG WOMEN'S LEADERSHIP HS","M","Classroom Connectivity"
"78M","M895","YOUNG WOMEN'S LEADERSHIP HS","M","New/Retrofit Telephone/Intercom System"
"78M","M897","UNITY HS","M","New/Retrofit Telephone/Intercom System"
"78M","M905","BALLET TECH/PUB. SCL FOR DANCE","M","Classroom Connectivity"
"78M","M911","HARLEM RENAISSANCE HS (OLD M24)","M","Auditorium Upgrade"
"78M","M911","HARLEM RENAISSANCE HS (OLD M24)","M","Classroom Connectivity"
"78M","M911","HARLEM RENAISSANCE HS (OLD M24)","M","New/Retrofit Telephone/Intercom System"
"78M","M920","SATELLITE ACADEMY","M","Classroom Connectivity"
"78M","M920","SATELLITE ACADEMY","M","New/Retrofit Telephone/Intercom System"
"78M","M970","THURGOOD MARSHALL ACAD.","M","Classroom Connectivity"
"78M","M970","THURGOOD MARSHALL ACAD.","M","New/Retrofit Telephone/Intercom System"
"78Q","K420","FRANKLIN K. LANE HS","Q","Classroom Connectivity"
"78Q","K420","FRANKLIN K. LANE HS","Q","Classroom Connectivity"
"78Q","K420","FRANKLIN K. LANE HS","Q","Classroom Connectivity"
"78Q","K420","FRANKLIN K. LANE HS","Q","Classroom Connectivity"
"78Q","K420","FRANKLIN K. LANE HS","Q","Classroom Connectivity"
"78Q","Q023","QUEENS ACADEMY HS","Q","Classroom Connectivity"
"78Q","Q023","QUEENS ACADEMY HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q023","QUEENS ACADEMY HS","Q","Toilets-Students"
"78Q","Q400","AUGUST MARTIN HS","Q","Cafeteria/Multipurpose Room Upgrade"
"78Q","Q400","AUGUST MARTIN HS","Q","Classroom Connectivity"
"78Q","Q400","AUGUST MARTIN HS","Q","Exterior Masonry"
"78Q","Q400","AUGUST MARTIN HS","Q","IP Digital Video Surveillance"
"78Q","Q400","AUGUST MARTIN HS","Q","Parapets"
"78Q","Q400","AUGUST MARTIN HS","Q","Roofs"
"78Q","Q405","BAYSIDE HS","Q","Classroom Connectivity"
"78Q","Q405","BAYSIDE HS","Q","Elevators And Escalators"
"78Q","Q405","BAYSIDE HS","Q","Exterior Masonry"
"78Q","Q405","BAYSIDE HS","Q","Flood Elimination"
"78Q","Q405","BAYSIDE HS","Q","Low-Voltage Electrical Systems"
"78Q","Q405","BAYSIDE HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q405","BAYSIDE HS","Q","Parapets"
"78Q","Q405","BAYSIDE HS","Q","Paved Area Concrete"
"78Q","Q405","BAYSIDE HS","Q","Roofs"
"78Q","Q405","BAYSIDE HS","Q","Swimming Pool"
"78Q","Q410","BEACH CHANNEL HS","Q","Classroom Connectivity"
"78Q","Q410","BEACH CHANNEL HS","Q","Elevators And Escalators"
"78Q","Q410","BEACH CHANNEL EDUCATIONAL CAMPUS","Q","Fencing"
"78Q","Q410","BEACH CHANNEL HS","Q","Low-Voltage Electrical Systems"
"78Q","Q410","BEACH CHANNEL EDUCATIONAL CAMPUS","Q","Paved Area Concrete"
"78Q","Q411","BEACH CHANNEL HS AF","Q","Athletic Fields"
"78Q","Q411","BEACH CHANNEL HS AF","Q","Athletic Fields"
"78Q","Q415","BENJAMIN N. CARDOZO HS","Q","Boiler Conversion"
"78Q","Q415","BENJAMIN N. CARDOZO HS","Q","Classroom Connectivity"
"78Q","Q415","BENJAMIN N. CARDOZO HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q420","SPRINGFIELD GARDENS HS","Q","Classroom Connectivity"
"78Q","Q420","SPRINGFIELD GARDENS HS","Q","Code Compliance"
"78Q","Q420","SPRINGFIELD GARDENS HS","Q","IP Digital Video Surveillance"
"78Q","Q420","SPRINGFIELD GARDENS HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q425","JOHN BOWNE HS","Q","Classroom Connectivity"
"78Q","Q425","JOHN BOWNE HS","Q","Elevators and Escalators"
"78Q","Q425","JOHN BOWNE HS","Q","Low-Voltage Electrical Systems"
"78Q","Q430","FRANCIS LEWIS HS","Q","Classroom Connectivity"
"78Q","Q430","FRANCIS LEWIS HS","Q","Walk-In Freezer Replacements"
"78Q","Q435","MARTIN VAN BUREN HS","Q","Classroom Connectivity"
"78Q","Q435","MARTIN VAN BUREN HS","Q","Lighting Fixtures"
"78Q","Q435","MARTIN VAN BUREN HS","Q","Low-Voltage Electrical Systems"
"78Q","Q435","MARTIN VAN BUREN HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q440","FOREST HILLS HS","Q","Classroom Connectivity"
"78Q","Q440","FOREST HILLS HS","Q","Safety Systems"
"78Q","Q440","FOREST HILLS HS","Q","Walk-In Freezer Replacements"
"78Q","Q441","FOREST HILLS AF","Q","Paved Area-Concrete"
"78Q","Q445","WILLIAM C. BRYANT HS","Q","Classroom Connectivity"
"78Q","Q445","WILLIAM C. BRYANT HS","Q","Exterior Masonry"
"78Q","Q445","WILLIAM C. BRYANT HS","Q","Low-Voltage Electrical Systems"
"78Q","Q445","WILLIAM C. BRYANT HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q445","WILLIAM C. BRYANT HS","Q","Parapets"
"78Q","Q445","WILLIAM C. BRYANT HS","Q","Roofs"
"78Q","Q450","NEWCOMERS HIGH SCHOOL (OLD LIC)","Q","Classroom Connectivity"
"78Q","Q450","NEWCOMERS HIGH SCHOOL (OLD LIC)","Q","Classroom Connectivity"
"78Q","Q450","NEWCOMERS HIGH SCHOOL (OLD LIC)","Q","Exterior Masonry"
"78Q","Q450","NEWCOMERS HIGH SCHOOL (OLD LIC)","Q","Flood Elimination"
"78Q","Q450","NEWCOMERS HIGH SCHOOL (OLD LIC)","Q","Parapets"
"78Q","Q450","NEWCOMERS HIGH SCHOOL (OLD LIC)","Q","Reinforcing Cinder Concrete Slabs"
"78Q","Q451","ACADEMY OF AMERICAN STUD HS AX","Q","Classroom Connectivity"
"78Q","Q451","ACADEMY OF AMERICAN STUD HS AX","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q452","LONG ISLAND CITY HS (NEW)","Q","Classroom Connectivity"
"78Q","Q452","LONG ISLAND CITY HS (NEW)","Q","Emergency Stabilization"
"78Q","Q452","LONG ISLAND CITY HS (NEW)","Q","Exterior Masonry"
"78Q","Q452","LONG ISLAND CITY HS (NEW)","Q","Flood Elimination"
"78Q","Q452","LONG ISLAND CITY HS (NEW)","Q","Heating Plant Upgrade"
"78Q","Q452","LONG ISLAND CITY HS (NEW)","Q","IP Digital Video Surveillance"
"78Q","Q452","LONG ISLAND CITY HS (NEW)","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q453","LONG ISLAND CITY AF","Q","Athletic Fields"
"78Q","Q455","NEWTOWN HS","Q","Auditorium Upgrade"
"78Q","Q455","NEWTOWN HS","Q","Classroom Connectivity"
"78Q","Q455","NEWTOWN HS","Q","Code Compliance"
"78Q","Q455","NEWTOWN HS","Q","Domestic Piping"
"78Q","Q455","NEWTOWN HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q456","HS FOR ARTS AND BUS. (OL NUTN X)","Q","Classroom Connectivity"
"78Q","Q456","HS FOR ARTS AND BUS. (OL NUTN X)","Q","Lighting Fixtures"
"78Q","Q456","HS FOR ARTS AND BUS. (OL NUTN X)","Q","Windows"
"78Q","Q460","FLUSHING HS","Q","Boiler Conversion"
"78Q","Q460","FLUSHING HS","Q","Classroom Connectivity"
"78Q","Q460","FLUSHING HS","Q","Lighting Fixtures"
"78Q","Q460","FLUSHING HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q460","FLUSHING HS","Q","Room Conversions/Partitioning"
"78Q","Q460","FLUSHING HS","Q","Walk-In Freezer Replacements"
"78Q","Q465","FAR ROCKAWAY HS","Q","Auditorium Upgrade"
"78Q","Q465","FAR ROCKAWAY HS","Q","Classroom Connectivity"
"78Q","Q465","FAR ROCKAWAY HS","Q","Classroom Connectivity"
"78Q","Q465","FAR ROCKAWAY HS","Q","Code Compliance"
"78Q","Q465","FAR ROCKAWAY HS","Q","Elevators And Escalators"
"78Q","Q465","FAR ROCKAWAY HS","Q","Emergency Stabilization"
"78Q","Q465","FAR ROCKAWAY HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q470","JAMAICA HS","Q","Classroom Connectivity"
"78Q","Q470","JAMAICA HS","Q","Classroom Connectivity"
"78Q","Q470","JAMAICA HS","Q","Classroom Connectivity"
"78Q","Q470","JAMAICA HS","Q","Climate Control"
"78Q","Q470","JAMAICA HS","Q","Flood Elimination"
"78Q","Q470","JAMAICA HS","Q","Heating Plant Upgrade"
"78Q","Q470","JAMAICA HS","Q","Library Upgrades"
"78Q","Q470","JAMAICA HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q470","JAMAICA HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q470","JAMAICA HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q470","JAMAICA HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q470","JAMAICA HS","Q","Parapets"
"78Q","Q470","JAMAICA HS","Q","Room Conversions/Partitioning"
"78Q","Q470","JAMAICA HS","Q","Windows"
"78Q","Q475","RICHMOND HILL HS","Q","Classroom Connectivity"
"78Q","Q475","RICHMOND HILL HS","Q","IP Digital Video Surveillance"
"78Q","Q475","RICHMOND HILL HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q475","RICHMOND HILL HS","Q","Roofs"
"78Q","Q475","RICHMOND HILL HS","Q","Science Lab Upgrades"
"78Q","Q480","JOHN ADAMS HS","Q","Classroom Connectivity"
"78Q","Q480","JOHN ADAMS HS","Q","Exterior Masonry"
"78Q","Q480","JOHN ADAMS HS","Q","Parapets"
"78Q","Q480","JOHN ADAMS HS","Q","Room Conversions/Partitioning"
"78Q","Q485","GROVER CLEVELAND HS","Q","Classroom Connectivity"
"78Q","Q485","GROVER CLEVELAND HS","Q","Emergency Stabilization"
"78Q","Q485","GROVER CLEVELAND HS","Q","Exterior Masonry"
"78Q","Q485","GROVER CLEVELAND HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q485","GROVER CLEVELAND HS","Q","Paved Area-Concrete"
"78Q","Q490","CAMPUS MAGNET HS (JACKSON)","Q","Classroom Connectivity"
"78Q","Q490","CAMPUS MAGNET HS (JACKSON)","Q","Flood Elimination"
"78Q","Q490","CAMPUS MAGNET HS (JACKSON)","Q","Parapets"
"78Q","Q490","CAMPUS MAGNET HS (JACKSON)","Q","Roofs"
"78Q","Q490","CAMPUS MAGNET HS (JACKSON)","Q","Room Conversions/Partitioning"
"78Q","Q490","CAMPUS MAGNET HS (JACKSON)","Q","Room Conversions/Partitioning"
"78Q","Q490","CAMPUS MAGNET HS (JACKSON)","Q","Safety Systems"
"78Q","Q490","CAMPUS MAGNET HS (JACKSON)","Q","School Improvement and Restructuring"
"78Q","Q490","CAMPUS MAGNET HS (JACKSON)","Q","Windows"
"78Q","Q505","HILLCREST HS","Q","Classroom Connectivity"
"78Q","Q505","HILLCREST HS","Q","Emergency Stabilization"
"78Q","Q505","HILLCREST HS","Q","IP Digital Video Surveillance"
"78Q","Q505","HILLCREST HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q515","TOWNSEND HARRIS HS","Q","Air Conditioning Retrofit"
"78Q","Q515","TOWNSEND HARRIS HS","Q","Classroom Connectivity"
"78Q","Q515","TOWNSEND HARRIS HS","Q","Classroom Connectivity"
"78Q","Q515","TOWNSEND HARRIS HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q520","MIDDLE COLLEGE CAMPUS","Q","Classroom Connectivity"
"78Q","Q530","INTERNATIONAL HS (BLDG M @LAGUA)","Q","Classroom Connectivity"
"78Q","Q566","QNS HS OF TEACH., LIB. ARTS&SCI","Q","Classroom Connectivity"
"78Q","Q566","QNS HS OF TEACH., LIB. ARTS&SCI","Q","Classroom Connectivity"
"78Q","Q566","QNS HS OF TEACH., LIB. ARTS&SCI","Q","IP Digital Video Surveillance"
"78Q","Q570","FRANK SINATRA HIGH SCHOOL","Q","Classroom Connectivity"
"78Q","Q585","MASPETH HIGH SCHOOL","Q","Classroom Connectivity"
"78Q","Q595","AUX. SERV. - JAMAICA LEARN CT","Q","Classroom Connectivity"
"78Q","Q600","QUEENS VOC HS","Q","Classroom Connectivity"
"78Q","Q600","QUEENS VOC HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q610","AVIATION HS","Q","Classroom Connectivity"
"78Q","Q610","AVIATION HS","Q","Elevators And Escalators"
"78Q","Q610","AVIATION HS","Q","Emergency Stabilization"
"78Q","Q620","THOMAS A. EDISON VOC HS","Q","Classroom Connectivity"
"78Q","Q620","THOMAS A. EDISON VOC HS","Q","Domestic Piping"
"78Q","Q620","THOMAS A. EDISON VOC HS","Q","Emergency Stabilization"
"78Q","Q620","THOMAS A. EDISON VOC HS","Q","Heating Plant Upgrade"
"78Q","Q620","THOMAS A. EDISON VOC HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q650","HS FOR CONST.TRADES,ENGG.,& ARCH","Q","Classroom Connectivity"
"78Q","Q650","HS FOR CONST.TRADES,ENGG.,& ARCH","Q","Classroom Connectivity"
"78Q","Q650","HS FOR CONST.TRADES,ENGG.,& ARCH","Q","IP Digital Video Surveillance"
"78Q","Q680","GATEWAY TO HEALTH & SCI (DASNY)","Q","Classroom Connectivity"
"78Q","Q680","GATEWAY TO HEALTH & SCI (DASNY)","Q","IP Digital Video Surveillance"
"78Q","Q680","GATEWAY TO HEALTH & SCI (DASNY)","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q686","METROPOLITAN AVENUE CAMPUS","Q","Classroom Connectivity"
"78Q","Q690","HS FOR LAW ENFORCEMENT","Q","Classroom Connectivity"
"78Q","Q690","HS FOR LAW ENFORCEMENT","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q695","ATEWAY TO HEALTH SCIENCES SECONDA","Q","Classroom Connectivity"
"78Q","Q707","R. F. KENNEDY COMM. MIDDLE/HS","Q","Classroom Connectivity"
"78Q","Q707","R. F. KENNEDY COMM. MIDDLE/HS","Q","Kitchen Areas"
"78Q","Q707","R. F. KENNEDY COMM. MIDDLE/HS","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q725","HS FOR INFORMATION TECH","Q","Classroom Connectivity"
"78Q","Q725","HS FOR INFORMATION TECH","Q","IP Digital Video Surveillance"
"78Q","Q725","HS FOR INFORMATION TECH","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q735","QUEENS HIGH SCHOOL COMPLEX","Q","Classroom Connectivity"
"78Q","Q735","QUEENS HIGH SCHOOL COMPLEX","Q","Classroom Connectivity"
"78Q","Q739","YOUNG W. LEADERSHIP SCL ASTORIA","Q","Classroom Connectivity"
"78Q","Q739","YOUNG W. LEADERSHIP SCL ASTORIA","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q744","ELMHURST EDUCATIONAL CAMPUS","Q","Classroom Connectivity"
"78Q","Q744","ELMHURST EDUCATIONAL CAMPUS","Q","Classroom Connectivity"
"78Q","Q744","ELMHURST EDUCATIONAL CAMPUS","Q","Classroom Connectivity"
"78Q","Q774","QUEENS HS FOR THE SCIENCES","Q","Classroom Connectivity"
"78Q","Q774","QUEENS HS FOR THE SCIENCES","Q","Classroom Connectivity"
"78Q","Q774","QUEENS HS FOR THE SCIENCES","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q781","JOHN ADAMS HS ANNEX","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q792","NORTH QUEENS COMMUNITY HS","Q","Classroom Connectivity"
"78Q","Q792","NORTH QUEENS COMMUNITY HS","Q","Low-Voltage Electrical Systems"
"78Q","Q798","BACCALAUREATE SCL FOR GLOBAL ED","Q","Classroom Connectivity"
"78Q","Q798","BACCALAUREATE SCL FOR GLOBAL ED","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q799","CAMBRIA HEIGHTS ACADEMY","Q","Classroom Connectivity"
"78Q","Q859","REGION 3 / ROC C","Q","Exterior Masonry"
"78Q","Q891","R. F. WAGNER SEC SCL ARTS & TECH","Q","Classroom Connectivity"
"78Q","Q891","R. F. WAGNER SEC SCL ARTS & TECH","Q","New/Retrofit Telephone/Intercom System"
"78Q","Q891","R. F. WAGNER SEC SCL ARTS & TECH","Q","Room Conversions/Partitioning"
"78Q","Q898","IDA B. WELLS FAMILY CENTER","Q","New/Retrofit Telephone/Intercom System"
"78R","R435","NEW DORP HS (NEW)","R","Classroom Connectivity"
"78R","R435","NEW DORP HS (NEW)","R","New/Retrofit Telephone/Intercom System"
"78R","R435","NEW DORP HS (NEW)","R","Walk In Freezer Replacement"
"78R","R440","STATEN ISLAND TECHNICAL HS","R","Classroom Connectivity"
"78R","R440","STATEN ISLAND TECHNICAL HS","R","Exterior Masonry"
"78R","R440","STATEN ISLAND TECHNICAL HS","R","Flood Elimination"
"78R","R440","STATEN ISLAND TECHNICAL HS","R","New/Retrofit Telephone/Intercom System"
"78R","R440","STATEN ISLAND TECHNICAL HS","R","Parapets"
"78R","R440","STATEN ISLAND TECHNICAL HS","R","Room Conversions/Partitioning"
"78R","R445","PORT RICHMOND HS","R","Classroom Connectivity"
"78R","R445","PORT RICHMOND HS","R","Exterior Masonry"
"78R","R445","PORT RICHMOND HS","R","Low-Voltage Electrical Systems"
"78R","R445","PORT RICHMOND HS","R","New/Retrofit Telephone/Intercom System"
"78R","R445","PORT RICHMOND HS","R","Parapets"
"78R","R445","PORT RICHMOND HS","R","Room Conversions/Partitioning"
"78R","R450","CURTIS HS","R","Classroom Connectivity"
"78R","R450","CURTIS HS","R","Exterior Masonry"
"78R","R450","CURTIS HS","R","New/Retrofit Telephone/Intercom System"
"78R","R450","CURTIS HS","R","Parapets"
"78R","R450","CURTIS HS","R","Roofs"
"78R","R450","CURTIS HS","R","Science Lab Upgrades"
"78R","R450","CURTIS HS","R","Waste System"
"78R","R450","CURTIS HS","R","Windows"
"78R","R455","TOTTENVILLE HS","R","Classroom Connectivity"
"78R","R455","TOTTENVILLE HS","R","Classroom Connectivity"
"78R","R455","TOTTENVILLE HS","R","Elevators And Escalators"
"78R","R455","TOTTENVILLE HS","R","Emergency Lighting And Fire Safety Retrofits"
"78R","R455","TOTTENVILLE HS","R","New/Retrofit Telephone/Intercom System"
